,latitude,longitude,college,food_court,hospital,parking,restaurant,university,charging_station
8015,51.5014626,-0.1149511,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2899,51.555065,0.015125,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1216,51.4914932,0.023874400000067,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1676,51.390325,-0.3240139999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5803,51.5172959,-0.0737289,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1381,51.499951,-0.273409,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4897,51.4800914,-0.1104881,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4980,51.5115909,-0.0275326,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5755,51.5188846,-0.1283927,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3167,51.422133,-0.193232,0.0,0.0,0.0,0.0,0.0,0.0,1.0
234,51.491768,-0.19194,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4953,51.401512,-0.4330693,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5890,51.5636886,-0.2346614,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4556,51.3777053,-0.1256738,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7775,51.6630941,-0.2619367,0.0,0.0,0.0,0.0,1.0,0.0,0.0
276,51.497177,-0.141294,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6628,51.4656263,-0.0666395,0.0,0.0,0.0,0.0,1.0,0.0,0.0
718,51.557568,-0.1308939999999999,0.0,0.0,0.0,0.0,1.0,0.0,1.0
368,51.506207,-0.102003,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1326,51.4251745,-0.2206582,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4008,51.5368905,-0.1416628,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1090,51.475015,0.058258,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5948,51.4544227,-0.1940165,0.0,0.0,0.0,0.0,1.0,0.0,0.0
433,51.5106839403,-0.151771698031,0.0,0.0,0.0,1.0,1.0,0.0,1.0
4464,51.5200845,-0.1255326,0.0,0.0,0.0,0.0,1.0,0.0,0.0
627,51.527343,-0.091442,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1817,51.476856,-0.1232669999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6518,51.5518348,-0.109998,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1139,51.5051,-0.413554,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2403,51.458212,-0.168091,0.0,0.0,0.0,0.0,0.0,0.0,1.0
644,51.533072,-0.176365,0.0,0.0,0.0,1.0,0.0,0.0,1.0
536,51.518753,-0.101256,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2354,51.452446,-0.1167,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3645,51.590018,0.032329,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5727,51.5073626,-0.0712933,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6058,51.5111264,-0.1204476,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3465,51.3466199,-0.0202124999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5003,51.6027393,0.0874797,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3189,51.468774,-0.056739,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7083,51.502044,-0.1867471,0.0,0.0,0.0,0.0,1.0,0.0,0.0
219,51.489668,-0.18913,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5748,51.5713895,-0.1937607,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4305,51.5085083,-0.1319658,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4215,51.5226758,-0.1035577,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1322,51.4147199,-0.1890965,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3762,51.3762183,0.0097138,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4575,51.4648187,-0.1589121,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3612,51.559649,0.002216,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3846,51.5164477,-0.0833714,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3427,51.536485,-0.177707,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3502,51.414266,-0.2180069999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6149,51.5114308,-0.0189297,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1939,51.598543,-0.188304,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6251,51.498709,-0.1592266,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6881,51.5258472,0.0565463,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2363,51.454244,-0.075163,0.0,0.0,0.0,0.0,0.0,0.0,1.0
958,51.485341,-0.3012133999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3943,51.537884,-0.1028048,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3338,51.47411,-0.0260959999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2456,51.466259,-0.2729,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7300,51.565629,-0.1082736,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3903,51.5283992,-0.1273566,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1409,51.470147,-0.196868,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5991,51.5128071,-0.1388922,0.0,0.0,0.0,0.0,1.0,0.0,0.0
99,51.4499171,0.0594405999999999,0.0,0.0,0.0,1.0,0.0,0.0,1.0
7782,51.4931616,-0.236369,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7785,51.4933259,-0.2370222,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1332,51.502367,-0.073739,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4907,51.4824214,-0.0943687,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6611,51.4136868,-0.3055019,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2704,51.499822,-0.259501,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1060,51.331905,-0.531702,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3224,51.504369,-0.040066,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4599,51.3669427,-0.1956032,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1525,51.5880806054992,-0.165694018197993,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2696,51.497419,-0.09509,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3565,51.500701,-0.214671,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7251,51.5368561,-0.206692,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7325,51.4929091,-0.1569703,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2787,51.525122,-0.066422,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8056,51.4538177,-0.0043449,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4705,51.539675,-0.1885535,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1328,51.4241501,-0.1887607,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4429,51.4051181,-0.3035636,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4113,51.3196566,-0.0641134,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5163,51.510046,-0.1291927,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5206,51.4381455,-0.1554111,0.0,0.0,0.0,0.0,1.0,0.0,0.0
444,51.511987,-0.1005,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5615,51.4275478,-0.4894293,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4597,51.5169886,-0.1227182,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6697,51.5109863,-0.1368141,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6334,51.5271132,-0.0797255,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3916,51.5165567,-0.1110982,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6871,51.546881,-0.1791943,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6005,51.5144774,-0.1097449,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2402,51.458128,-0.1632839999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3611,51.5582,-0.3983609999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2901,51.555465,0.009743,0.0,0.0,0.0,0.0,0.0,0.0,1.0
299,51.499715,-0.1794869999999999,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7201,51.553693,-0.0559743,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7508,51.5025497,-0.3161806,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2004,51.443341,-0.139827,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1624,51.476378,-0.2215889999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7230,51.5020808,-0.1629323,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5825,51.5150938,-0.1937912,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7651,51.4995369,-0.0211648,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2657,51.491322,-0.2465349999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2999,51.300137,-0.116675,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1958,51.551654,-0.177691,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6920,51.5163393,-0.1908458,0.0,0.0,0.0,1.0,0.0,0.0,0.0
925,51.6501415398807,-0.148023942991585,0.0,0.0,0.0,0.0,0.0,0.0,1.0
496,51.516201,-0.145986,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4382,51.5210929,-0.1174802,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6704,51.5677749,-0.0325842,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3810,51.5097496,-0.0802977,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5323,51.5117152,-0.0832168,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6013,51.5216,-0.1516726,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5051,51.6312434,-0.3074425,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3599,51.526536,-0.166144,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3891,51.5412098,-0.1030255,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311,51.500557,-0.10658,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4021,51.5140094,-0.1292936,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6590,51.4930767,-0.2358801,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4205,51.4983308,-0.1048293,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3376,51.474865,-0.0590109999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1457,51.4666300975,-0.216252388143,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2739,51.512829,-0.047492,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6726,51.3589091,-0.2164356,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4482,51.5694036,0.1294347,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7791,51.5449927,0.026612,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4060,51.4067611,0.0151868,0.0,0.0,0.0,0.0,1.0,0.0,0.0
553,51.520362,-0.0545729999999999,0.0,0.0,0.0,0.0,1.0,0.0,1.0
691,51.547933,-0.0879689999999999,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6712,51.5242699,-0.1612951,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4227,51.5017315,-0.1110288,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2385,51.456761,-0.1554019999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
642,51.532676,-0.20479,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2120,51.545609,-0.0624529999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2702,51.499133,-0.25463,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2271,51.431531,-0.1752989999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7597,51.5064631,-0.2553275,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6555,51.5137256,-0.1282428,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2064,51.433953,-0.2163749999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2398,51.457896,-0.12249,0.0,0.0,0.0,0.0,0.0,0.0,1.0
783,51.62948014266266,-0.175266860852043,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4732,51.5267661,-0.1196719,0.0,0.0,0.0,1.0,0.0,0.0,0.0
802,51.6606404183899,-0.404182076454163,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5355,51.5167311,-0.1287467,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3461,51.648138,-0.229706,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3834,51.5344024,-0.1678006,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6974,51.4270033,-0.5280149,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5877,51.5954764,-0.2430465,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6858,51.6330486,-0.1760091,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5243,51.5204016,-0.0720757,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1221,51.38100002221192,-0.071226352184341,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7151,51.492471,-0.1666726,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3963,51.4783358,-0.1701594,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1540,51.487911,-0.291522,0.0,0.0,0.0,0.0,0.0,0.0,1.0
787,51.640716,-0.471786,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4888,51.4930325,-0.1467732,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6498,51.3993714,-0.0978955,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4211,51.4948317,-0.1356706,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5210,51.3647257,-0.53071,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1685,51.445683,-0.399848,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4036,51.5533273,-0.2111705,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1519,51.371559,-0.1022729999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7339,51.6552338,-0.3790436,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1749,51.56571091651585,-0.273332363754207,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1299,51.494541,-0.118714,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2090,51.4555,-0.09937,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6077,51.5123555,-0.1272434,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2097,51.453586,-0.079349,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6064,51.4614665,-0.1139174,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1682,51.566388,-0.226434199999972,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6767,51.5060105,-0.0217498,0.0,0.0,0.0,0.0,1.0,0.0,0.0
442,51.511847,-0.178415,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5069,51.6355153,-0.3432239,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7198,51.4978884,-0.1494656,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6777,51.5114544,-0.3152303,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1544,51.5605291074,0.147652060745,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4395,51.495169,-0.076641,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7820,51.5471542,-0.1699693,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2868,51.543438,-0.106739,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7553,51.504062,-0.4576748,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7128,51.5908507,-0.1553298,0.0,0.0,0.0,0.0,1.0,0.0,0.0
159,51.4777472,-0.189518,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4695,51.5417381,-0.000246,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3866,51.4909877,-0.1525987,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2164,51.538866,-0.24801,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6449,51.3516295,-0.098602,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4045,51.4016912,0.0153413,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7525,51.4290583,-0.1666794,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7888,51.5799361,-0.499585,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8048,51.5144482,-0.0709791,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5065,51.6173827,-0.1765697,0.0,0.0,0.0,0.0,1.0,0.0,0.0
119,51.459849,-0.165574,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7474,51.5123349,-0.3057826,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1620,51.485608,-0.195952,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3798,51.4555031,0.1450328,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2624,51.489134,-0.253577,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1851,51.588622,-0.1016359999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4744,51.5064194,-0.2228194,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5290,51.3521074,-0.3852159,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3369,51.428428,-0.084091,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5402,51.6167543,-0.0874871,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7764,51.5444368,-0.0214597,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3862,51.4997397,-0.2383387,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2606,51.487414,-0.1607549999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7858,51.4981222,-0.305943,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1825,51.46346,-0.14365,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5549,51.5203134,-0.1407002,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8002,51.4579276,-0.3070078,0.0,0.0,0.0,0.0,1.0,0.0,0.0
573,51.522022,-0.159412,0.0,0.0,0.0,1.0,1.0,0.0,1.0
5649,51.513831,-0.1045571,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3176,51.453795,0.021616,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5329,51.5074492,-0.1388372,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7673,51.5001833,-0.2222504,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7189,51.52878,-0.0488485,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2351,51.451697,-0.116822,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6034,51.5225417,-0.1126226,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8053,51.5208077,-0.1527561,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6576,51.5052901,-0.090026,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4652,51.5734918,-0.1125079,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5173,51.5640232,-0.3540285,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1740,51.4030032744,-0.2295838248899999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8034,51.4980734,-0.0814526,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3277,51.576317,-0.031446,0.0,0.0,0.0,0.0,0.0,0.0,1.0
634,51.529518,-0.1225349999999999,0.0,0.0,0.0,1.0,1.0,0.0,1.0
6603,51.5106002,-0.1325496,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6965,51.4473189,-0.4533566,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1651,51.535445,-0.09416,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5198,51.5143849,-0.0864373,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2861,51.542425,-0.083771,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7569,51.4810103,-0.471822,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4636,51.3751215,-0.2640057,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5451,51.2953535,-0.3272164,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2008,51.448482,-0.098884,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4828,51.3593087,-0.1918512,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7552,51.3251019,-0.2334199,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2842,51.537794,-0.18038,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6968,51.5304955,-0.1184454,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4594,51.5126101,-0.3058719,0.0,0.0,0.0,0.0,1.0,0.0,0.0
254,51.494047,-0.1572289999999999,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7248,51.4924911,-0.177209,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3738,51.3336344,-0.2656304,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7066,51.5218862,-0.1186609,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1515,51.4801535,-0.424545399999943,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5993,51.5739999,-0.2008455,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7513,51.5114594,-0.0428253,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3458,51.607336,-0.063856,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5552,51.6607419,-0.0579733,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3985,51.4745149,-0.1325109,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7815,51.5288185,-0.1449497,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6581,51.4917603,-0.0260263,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4685,51.5964852,0.0226593,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1063,51.3088,-0.222553,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7271,51.5488337,-0.0405332,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4807,51.5308642,-0.1409805,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3001,51.37678713697923,-0.345766998706039,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4586,51.461208,-0.1629327,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3811,51.5112388,-0.0794148,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5832,51.5106873,-0.1369375,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6897,51.5862898,-0.0409842,0.0,0.0,0.0,0.0,1.0,0.0,0.0
592,51.523663,-0.0996389999999999,0.0,0.0,0.0,0.0,1.0,1.0,1.0
4261,51.4903948,-0.1567924,0.0,0.0,0.0,0.0,1.0,0.0,0.0
608,51.524595,-0.1680809999999999,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2119,51.453586,-0.079349,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6996,51.5165081,-0.2091838,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6431,51.5139831,-0.1483117,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8046,51.3722283,-0.4612555,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6467,51.3583668,-0.1448222,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6027,51.6244019,0.0808589,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5260,51.5111889,-0.1285356,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1178,51.406136,-0.3052209999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6012,51.5770533,-0.146052,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5684,51.4083107,-0.0868208,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7576,51.5027781,-0.468387,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5418,51.6521985,-0.0760295,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1989,51.44963,-0.07616,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5764,51.4088299,-0.2293222,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3491,51.53234148200994,-0.452288829973667,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6344,51.5108012,-0.1351471,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1064,51.6063670929653,0.104313208420521,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7074,51.6451992,-0.4625066,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1793,51.458138,0.0438309999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4331,51.4109153,-0.3007142,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6612,51.5168538,-0.1279617,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4613,51.6612545,-0.0875367,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3812,51.5053308,-0.0801739,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5757,51.543753,-0.0224223,0.0,0.0,0.0,0.0,1.0,0.0,0.0
574,51.522099,-0.160129,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2694,51.497227,-0.253577,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7218,51.4980381,-0.1655815,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5386,51.5173166,-0.0826172,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3872,51.5118712,-0.0937202,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5275,51.5478382,-0.1815859,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5682,51.5082622,-0.1304173,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4487,51.5352744,-0.1732275,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6646,51.5179532,-0.150638,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7816,51.5502718,0.0249117,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2364,51.454248,-0.321522,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4445,51.3594289,-0.2166145,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2353,51.45233,-0.1544269999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6769,51.440918,-0.4148952,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4381,51.5408097,-0.1960235,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6391,51.5124503,-0.0919606,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4171,51.5988761,-0.1223495,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2959,51.593996,0.004915,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6349,51.4942791,-0.2277018,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6274,51.295826,-0.3195308,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4983,51.3990012,-0.25534,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2054,51.560314,-0.1794069999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2736,51.510202,-0.2702569999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4848,51.3766453,-0.5262388,0.0,0.0,1.0,0.0,0.0,0.0,0.0
588,51.523416,-0.12332,0.0,0.0,0.0,1.0,1.0,0.0,1.0
3291,51.527023,-0.194962,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3563,51.500537,-0.214393,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5558,51.5134502,-0.1161886,0.0,0.0,0.0,0.0,1.0,0.0,0.0
231,51.491358,-0.1779379999999999,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1159,51.4207794,-0.4145946,0.0,0.0,0.0,0.0,0.0,0.0,1.0
